PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
C.J. Goodwin,2550767,DB,DAL,MIN,,,,,,,,,,,,,,,,,,345,0.00
Kyler Gordon,2567391,DB,CHI,CLE,,,,,,,,,,,,,,,,,,346,0.00
Thomas Graham Jr.,2565923,DB,FA,Bye,,,,,,,,,,,,,,,,,,347,0.00
Richie Grant,2565818,DB,NE,BUF,,,,,,,,,,,,,,,,,,348,0.00
A.J. Green,2563782,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,349,0.00
Art Green,2570918,DB,NYG,WAS,,,,,,,,,,,,,,,,,,350,0.00
Shaquill Griffin,2558259,DB,SEA,IND,,,,,,,,,,,,,,,,,,351,0.00
Kamal Hadden,2572165,DB,GB,@DEN,,,,,,,,,,,,,,,,,,352,0.00
Kahlef Hailassie,2570719,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,353,0.00
Bryce Hall,2564796,DB,TB,ATL,,,,,,,,,,,,,,,,,,354,0.00
Kemon Hall,2562975,DB,TEN,@SF,,,,,,,,,,,,,,,,,,355,0.00
Tyler Hall,2563497,DB,SEA,IND,,,,,,,,,,,,,,,,,,356,0.00
Damar Hamlin,2565872,DB,BUF,@NE,,,,,,,,,,,,,,,,,,357,0.00
Dominique Hampton,2572567,DB,CHI,CLE,,,,,,,,,,,,,,,,,,358,0.00
Jordan Hancock,2573960,DB,BUF,@NE,,,,,,,,,,,,,,,,,,359,0.00
Harrison Hand,2564547,DB,FA,Bye,,,,,,,,,,,,,,,,,,360,0.00
Daequan Hardy,2571868,DB,PIT,MIA,,,,,,,,,,,,,,,,,,361,0.00
Bruce Harmon,2574075,DB,FA,Bye,,,,,,,,,,,,,,,,,,362,0.00
Thomas Harper,2573421,DB,DET,@LAR,,,,,,,,,,,,,,,,,,363,0.00
Jermari Harris,2574150,DB,FA,Bye,,,,,,,,,,,,,,,,,,364,0.00
Ronnie Harrison,2561008,DB,ATL,@TB,,,,,,,,,,,,,,,,,,365,0.00
Tre Hawkins III,2570164,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,366,0.00
Kaleb Hayes,2571020,DB,FA,Bye,,,,,,,,,,,,,,,,,,367,0.00
Azizi Hearn,2571087,DB,FA,Bye,,,,,,,,,,,,,,,,,,368,0.00
DeMarcco Hellams,2569552,DB,ATL,@TB,,,,,,,,,,,,,,,,,,369,0.00
C.J. Henderson,2564199,DB,ATL,@TB,,,,,,,,,,,,,,,,,,370,0.00
Jack Henderson,2573984,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,371,0.00
Tre Herndon,2561340,DB,FA,Bye,,,,,,,,,,,,,,,,,,372,0.00
Tyron Herring,2574131,DB,GB,@DEN,,,,,,,,,,,,,,,,,,373,0.00
Daxton Hill,2567451,DB,CIN,BAL,,,,,,,,,,,,,,,,,,374,0.00
Mike Hilton,2556559,DB,IND,@SEA,,,,,,,,,,,,,,,,,,375,0.00
Nate Hobbs,2566259,DB,GB,@DEN,,,,,,,,,,,,,,,,,,376,0.00
Garnett Hollis Jr.,2574644,DB,FA,Bye,,,,,,,,,,,,,,,,,,377,0.00
Christian Holmes,2568330,DB,FA,Bye,,,,,,,,,,,,,,,,,,378,0.00
Darnay Holmes,2564739,DB,LV,@PHI,,,,,,,,,,,,,,,,,,379,0.00
Gavin Holmes,2574110,DB,FA,Bye,,,,,,,,,,,,,,,,,,380,0.00
Maxen Hook,2574459,DB,SEA,IND,,,,,,,,,,,,,,,,,,381,0.00
Xavien Howard,2555539,DB,FA,Bye,,,,,,,,,,,,,,,,,,382,0.00
Mike Hughes,2560746,DB,ATL,@TB,,,,,,,,,,,,,,,,,,383,0.00
John Humphrey,2574296,DB,FA,Bye,,,,,,,,,,,,,,,,,,384,0.00
Alijah Huzzie,2574171,DB,HOU,ARI,,,,,,,,,,,,,,,,,,385,0.00
Desmond Igbinosun,2573934,DB,FA,Bye,,,,,,,,,,,,,,,,,,386,0.00
Tanner Ingle,2570011,DB,LAR,DET,,,,,,,,,,,,,,,,,,387,0.00
Keenan Isaac,2571623,DB,FA,Bye,,,,,,,,,,,,,,,,,,388,0.00
D.J. Ivey,2569660,DB,CIN,BAL,,,,,,,,,,,,,,,,,,389,0.00
Dan Jackson,2574112,DB,DET,@LAR,,,,,,,,,,,,,,,,,,390,0.00
Dane Jackson,2563614,DB,BUF,@NE,,,,,,,,,,,,,,,,,,391,0.00
Keondre Jackson,2573935,DB,BAL,@CIN,,,,,,,,,,,,,,,,,,392,0.00
Lamar Jackson,2565513,DB,FA,Bye,,,,,,,,,,,,,,,,,,393,0.00
Theo Jackson,2567652,DB,MIN,@DAL,,,,,,,,,,,,,,,,,,394,0.00
DJ James,2572519,DB,FA,Bye,,,,,,,,,,,,,,,,,,395,0.00
LaMareon James,2574050,DB,FA,Bye,,,,,,,,,,,,,,,,,,396,0.00
D'Shawn Jamison,2571318,DB,PIT,MIA,,,,,,,,,,,,,,,,,,397,0.00
Shemar Jean-Charles,2566079,DB,SEA,IND,,,,,,,,,,,,,,,,,,398,0.00
Gabe Jeudy-Lally,2573461,DB,FA,Bye,,,,,,,,,,,,,,,,,,399,0.00
Alex Johnson,2573494,DB,FA,Bye,,,,,,,,,,,,,,,,,,400,0.00
Anthony Johnson Jr.,2569789,DB,NYG,WAS,,,,,,,,,,,,,,,,,,401,0.00
Brandon Johnson,2574461,DB,PHI,LV,,,,,,,,,,,,,,,,,,402,0.00
Emany Johnson,2573055,DB,LAC,@KC,,,,,,,,,,,,,,,,,,403,0.00
Nazeeh Johnson,2567793,DB,KC,LAC,,,,,,,,,,,,,,,,,,404,0.00
Quindell Johnson,2569981,DB,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
Tysheem Johnson,2574012,DB,ATL,@TB,,,,,,,,,,,,,,,,,,406,0.00
Shaun Jolly,2568645,DB,FA,Bye,,,,,,,,,,,,,,,,,,407,0.00
Dom Jones,2574052,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,408,0.00
Elijah Jones,2572417,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,409,0.00
Jaylon Jones,2569870,DB,IND,@SEA,,,,,,,,,,,,,,,,,,410,0.00
Jonathan Jones,2556571,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,411,0.00
Nic Jones,2569933,DB,NYG,WAS,,,,,,,,,,,,,,,,,,412,0.00
Kerby Joseph,2567550,DB,DET,@LAR,,,,,,,,,,,,,,,,,,413,0.00
PJ Jules,2572998,DB,CIN,BAL,,,,,,,,,,,,,,,,,,414,0.00
Gregory Junior,2567748,DB,FA,Bye,,,,,,,,,,,,,,,,,,415,0.00
Sanoussi Kane,2571829,DB,TEN,@SF,,,,,,,,,,,,,,,,,,416,0.00
Damontae Kazee,2558184,DB,DET,@LAR,,,,,,,,,,,,,,,,,,417,0.00
Kyu Blu Kelly,2569570,DB,LV,@PHI,,,,,,,,,,,,,,,,,,418,0.00
Anthony Kendall,2571467,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,419,0.00
Derion Kendrick,2567841,DB,LAR,DET,,,,,,,,,,,,,,,,,,420,0.00
Ian Kennelly,2574114,DB,FA,Bye,,,,,,,,,,,,,,,,,,421,0.00
Donte Kent,2574497,DB,PIT,MIA,,,,,,,,,,,,,,,,,,422,0.00
Jaylen Key,2572366,DB,FA,Bye,,,,,,,,,,,,,,,,,,423,0.00
Miles Killebrew,2555315,DB,PIT,MIA,,,,,,,,,,,,,,,,,,424,0.00
Jalen Kimber,2574154,DB,CIN,BAL,,,,,,,,,,,,,,,,,,425,0.00
Kalen King,2572039,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,426,0.00
Kevin King,2557996,DB,FA,Bye,,,,,,,,,,,,,,,,,,427,0.00
Kader Kohou,2569032,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,428,0.00
Bilhal Kone,2573938,DB,BAL,@CIN,,,,,,,,,,,,,,,,,,429,0.00
Quentin Lake,2567844,DB,LAR,DET,,,,,,,,,,,,,,,,,,430,0.00
Chris Lammons,2561226,DB,IND,@SEA,,,,,,,,,,,,,,,,,,431,0.00
Cam Lampkin,2573817,DB,LAR,DET,,,,,,,,,,,,,,,,,,432,0.00
Marshon Lattimore,2558061,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,433,0.00
