PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Andru Phillips,2572348,DB,NYG,DAL,2.76,1.59,0.06,0.29,0.06,0.06,,0.06,,,,,,0.18,0.12,1.65,,6.87,77,440,0.00,-6.87
Clark Phillips III,2569546,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,517,441,0.00,0.0
Joshua Pickett,2574096,DB,FA,Bye,,,,,,,,,,,,,,,,,,,518,442,0.00,
James Pierre,2565003,DB,PIT,BAL,0.35,0.24,,,0.12,,,,,,,,,0.06,,,,1.24,202,443,0.00,-1.24
Jason Pinnock,2565753,DB,SF,SEA,1.66,0.48,0.08,0.11,,0.05,,,,,,,,0.16,0.21,,,3.78,145,444,0.00,-3.78
Jalen Pitre,2567688,DB,HOU,IND,3.85,1.92,0.08,0.38,0.08,0.08,,,,,,,,0.77,0.23,0.85,,10.29,8,445,0.00,-10.29
Isaiah Pola-Mao,2568993,DB,LV,KC,3.49,1.62,0.05,0.1,0.05,0.1,0.05,,,,,,,0.3,0.1,1.21,,7.87,55,446,0.00,-7.87
Jordan Polk,2574380,DB,FA,Bye,,,,,,,,,,,,,,,,,,,519,447,0.00,
Darien Porter,2574306,DB,LV,KC,2.81,0.88,,,0.16,0.08,,,,,,,,0.64,,1.52,,7.23,66,448,0.00,-7.23
Daryl Porter,2573968,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,520,449,0.00,0.0
Joey Porter Jr.,2570251,DB,PIT,BAL,2.59,0.83,,0.1,0.1,,,,,,,,,0.52,,1.76,,6.24,97,450,0.00,-6.24
Mishael Powell,2574356,DB,FA,Bye,,,,,,,,,,,,,,,,,,,521,451,0.00,
Jordan Poyer,2539290,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,522,452,0.00,0.0
Bobby Price,2563953,DB,FA,Bye,,,,,,,,,,,,,,,,,,,523,453,0.00,
Jayden Price,2572884,DB,NO,@ATL,,,,,,,,,,,,,,,,,,0.00,524,454,0.00,0.0
Troy Pride,2563662,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,525,455,0.00,0.0
Deantre Prince,2572153,DB,FA,Bye,,,,,,,,,,,,,,,,,,,526,456,0.00,
Nehemiah Pritchett,2572534,DB,SEA,@SF,0.88,0.26,,,,,,,,,,,,0.1,,,,1.73,194,457,0.00,-1.73
Myles Purchase,2574525,DB,NYG,DAL,,,,,,,,,,,,,,,,,,0.00,527,458,0.00,0.0
Ennis Rakestraw Jr.,2572018,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,528,459,0.00,0.0
Jalen Ramsey,2555280,DB,PIT,BAL,4.55,1.7,0.09,0.54,0.18,,,,,,,,,0.89,0.18,3.93,,11.91,1,460,0.00,-11.91
Caleb Ransaw,2574229,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,529,461,0.00,0.0
Lathan Ransom,2573997,DB,CAR,@TB,2.06,0.88,,0.06,,0.13,0.06,,,,,,,0.13,0.06,,,4.58,125,462,0.00,-4.58
Taylor Rapp,2562707,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,530,463,0.00,0.0
Jeremy Reaves,2561394,DB,WAS,@PHI,2.56,2.11,,0.06,0.06,0.06,,,,,,,,0.19,0.19,,,6.19,100,464,0.00,-6.19
D.J. Reed,2560850,DB,DET,@CHI,3.18,0.9,,0.24,0.12,0.06,,,,,,,,0.72,0.06,0.42,,8.14,45,465,0.00,-8.14
Jaylen Reed,2574178,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,531,466,0.00,0.0
Jerrick Reed II,2570332,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,532,467,0.00,0.0
Nikko Reed,2574527,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,533,468,0.00,0.0
Justin Reid,2560851,DB,NO,@ATL,3.75,1.56,0.06,0.25,0.13,,,,,,,,,0.5,0.19,1.94,,8.92,26,469,0.00,-8.92
Michael Reid,2573998,DB,FA,Bye,,,,,,,,,,,,,,,,,,,534,470,0.00,
Shavon Revel Jr.,2574081,DB,DAL,@NYG,,,,,,,,,,,,,,,,,,0.00,535,471,0.00,0.0
Decamerion Richardson,2572237,DB,LV,KC,1.06,0.77,,0.06,0.12,,,,,,,,,0.12,,,,2.86,170,472,0.00,-2.86
Demani Richardson,2572947,DB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,536,473,0.00,0.0
Eli Ricks,2570641,DB,FA,Bye,,,,,,,,,,,,,,,,,,,537,474,0.00,
Quincy Riley,2574404,DB,NO,@ATL,1.53,0.71,,,,,,,,,,,,,,,,2.72,175,475,0.00,-2.72
Kelee Ringo,2570197,DB,PHI,WAS,0.68,0.25,0.02,,0.02,0.02,0.02,,,,,,,0.08,0.06,,,1.60,196,476,0.00,-1.6
JJ Roberts,2574597,DB,TB,CAR,,,,,,,,,,,,,,,,,,0.00,538,477,0.00,0.0
Amik Robertson,2564430,DB,DET,@CHI,2.08,0.56,0.06,0.17,0.06,0.06,,,,,,,,0.45,0.06,1.01,,5.44,109,478,0.00,-5.44
Ethan Robinson,2574331,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,539,479,0.00,0.0
Jaden Robinson,2574098,DB,DEN,LAC,,,,,,,,,,,,,,,,,,0.00,540,480,0.00,0.0
Jakob Robinson,2574545,DB,SF,SEA,,,,,,,,,,,,,,,,,,0.00,541,481,0.00,0.0
Jammie Robinson,2569609,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,542,482,0.00,0.0
Lance Robinson,2573016,DB,FA,Bye,,,,,,,,,,,,,,,,,,,543,483,0.00,
Marquise Robinson,2573949,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,544,484,0.00,0.0
Micah Robinson,2574136,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,545,485,0.00,0.0
Robert Rochell,2566241,DB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,546,486,0.00,0.0
Isaiah Rodgers,2564142,DB,MIN,GB,1.59,0.65,,0.06,0.06,0.06,,,,,,,,0.29,,0.59,,4.03,135,487,0.00,-4.03
Eric Rogers,2574528,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,547,488,0.00,0.0
Christian Roland-Wallace,2572844,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,548,489,0.00,0.0
D'Angelo Ross,2563057,DB,CLE,@CIN,0.1,0.2,,,0.05,,,,,,,,,0.25,,,,1.07,209,490,0.00,-1.07
Davion Ross,2574161,DB,FA,Bye,,,,,,,,,,,,,,,,,,,549,491,0.00,
Darius Rush,2569867,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,550,492,0.00,0.0
Tyson Russell,2574636,DB,FA,Bye,,,,,,,,,,,,,,,,,,,551,493,0.00,
Mike Sainristil,2572582,DB,WAS,@PHI,2.6,1.33,,0.05,0.05,0.05,0.05,,,,,,,0.61,,0.87,,6.73,83,494,0.00,-6.73
Andre' Sam,2572744,DB,PHI,WAS,,,,,,,,,,,,,,,,,,0.00,552,495,0.00,0.0
Asante Samuel Jr.,2566511,DB,PIT,BAL,2,1.17,,,0.17,,,,,,,,,0.5,,,,5.55,107,496,0.00,-5.55
Shilo Sanders,2574598,DB,FA,Bye,,,,,,,,,,,,,,,,,,,553,497,0.00,
Jonas Sanker,2574405,DB,NO,@ATL,4.23,1.15,,0.19,0.06,,0.06,,,,,,,0.13,,,,7.92,54,498,0.00,-7.92
Benny Sapp III,2570503,DB,FA,Bye,,,,,,,,,,,,,,,,,,,554,499,0.00,
John Saunders Jr.,2574332,DB,NE,MIA,,,,,,,,,,,,,,,,,,0.00,555,500,0.00,0.0
Darnell Savage,2562724,DB,BUF,NYJ,1.81,0.75,,0.06,,,,,,,,,,0.19,,,,3.73,147,501,0.00,-3.73
Brenden Schooler,2568483,DB,NE,MIA,0.35,0.29,,,,,,,,,,,,,,,,0.70,228,502,0.00,-0.7
Daniel Scott,2569852,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,556,503,0.00,0.0
Eric Scott Jr.,2569693,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,557,504,0.00,0.0
Nick Scott,2562905,DB,CAR,@TB,1.68,1.26,,,,,,,,,,,,0.18,,,,3.73,148,505,0.00,-3.73
Kevon Seymour,2555549,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,558,506,0.00,0.0
Kendall Sheffield,2562730,DB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,559,507,0.00,0.0
Duke Shelley,2562957,DB,FA,Bye,,,,,,,,,,,,,,,,,,,560,508,0.00,
Nehemiah Shelton,2571786,DB,FA,Bye,,,,,,,,,,,,,,,,,,,561,509,0.00,
Marques Sigle,2574547,DB,SF,SEA,1.13,0.4,,0.03,,,,,,,,,,0.07,,,,2.16,181,510,0.00,-2.16
Cam'Ron Silmon-Craig,2574231,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,562,511,0.00,0.0
Justin Simmons,2555550,DB,FA,Bye,,,,,,,,,,,,,,,,,,,563,512,0.00,
Jaylin Simpson,2572132,DB,GB,@MIN,0.3,0.39,,0.1,,,,,,,,,,0.05,0.05,,,0.98,211,513,0.00,-0.98
JL Skinner,2569714,DB,DEN,LAC,,,,,,,,,,,,,,,,,,0.00,564,514,0.00,0.0
Doneiko Slaughter,2574233,DB,FA,Bye,,,,,,,,,,,,,,,,,,,565,515,0.00,
Darius Slay,2540288,DB,FA,Bye,,,,,,,,,,,,,,,,,,,566,516,0.00,
Cam Smith,2570071,DB,FA,Bye,,,,,,,,,,,,,,,,,,,567,517,0.00,
Chris Smith II,2570056,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,568,518,0.00,0.0
Harrison Smith,2532948,DB,MIN,GB,3.24,1.68,0.09,0.12,0.12,0.06,,,,,,,,0.48,0.12,0.54,,8.14,46,519,0.00,-8.14
Jaylin Smith,2574179,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,569,520,0.00,0.0
Keidron Smith,2571120,DB,NYJ,@BUF,0.3,0.44,,,,,,,,,,,,,,,,0.71,225,521,0.00,-0.71
Melvin Smith Jr.,2574257,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,570,522,0.00,0.0
Mike Smith Jr.,2574082,DB,FA,Bye,,,,,,,,,,,,,,,,,,,571,523,0.00,
Terell Smith,2569636,DB,CHI,DET,,,,,,,,,,,,,,,,,,0.00,572,524,0.00,0.0
Tremon Smith,2561103,DB,HOU,IND,0.66,0.42,,,0.06,,,0.06,,,,,,0.36,,,,2.59,177,525,0.00,-2.59
Tykee Smith,2572555,DB,TB,CAR,4.87,2.73,0.1,0.33,0.07,,0.07,,,,,,,0.53,0.2,1.07,,11.41,3,526,0.00,-11.41
Chau Smith-Wade,2571895,DB,CAR,@TB,1.68,0.96,,0.12,0.06,0.06,,,,,,,,0.24,,,,4.30,131,527,0.00,-4.3
L'Jarius Sneed,2564304,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,573,528,0.00,0.0
Ameer Speed,2570113,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,574,529,0.00,0.0
Benjamin St-Juste,2566604,DB,LAC,@DEN,0.85,0.43,,,,,,,,,,,,0.14,,,,1.88,189,530,0.00,-1.88
Malaki Starks,2573952,DB,BAL,@PIT,4.14,1.81,0.05,0.21,0.05,0.05,0.05,,,,,,,0.27,0.16,0.8,,8.89,27,531,0.00,-8.89
Brandon Stephens,2565851,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,575,532,0.00,0.0
Tyrique Stevenson,2569627,DB,CHI,DET,3.36,1.58,,0.07,0.2,0.07,,0.07,,,,,,0.86,,4.01,,9.60,17,533,0.00,-9.6
Reddy Steward,2572974,DB,DAL,@NYG,,,,,,,,,,,,,,,,,,0.00,576,534,0.00,0.0
M.J. Stewart,2560884,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,577,535,0.00,0.0
Qwan'tez Stiggers,2572369,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,578,536,0.00,0.0
Tarheeb Still,2572483,DB,LAC,@DEN,2.64,1.12,0.05,0.1,0.15,,,,,,,,,0.41,0.1,2.94,,6.58,89,537,0.00,-6.58
Derek Stingley Jr.,2567694,DB,HOU,IND,1.94,0.77,,0.12,0.24,,,,,,,,,0.88,,1.71,,6.65,87,538,0.00,-6.65
Eric Stokes,2566097,DB,LV,KC,1.51,0.69,,,,,,,,,,,,0.09,,,,2.90,168,539,0.00,-2.9
Geno Stone,2563584,DB,CIN,CLE,2.68,2.04,0.1,,0.19,,0.06,0.06,,,,,,0.51,0.25,4.08,,7.95,53,540,0.00,-7.95
Upton Stout,2574548,DB,SF,SEA,1.66,0.74,,,0.06,,,,,,,,,0.29,,1.03,,3.90,138,541,0.00,-3.9
Loren Strickland,2573145,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,579,542,0.00,0.0
Dorian Strong,2573974,DB,BUF,NYJ,,,,,,,,,,,,,,,,,,0.00,580,543,0.00,0.0
Pat Surtain II,2566043,DB,DEN,LAC,2.19,0.73,,0.06,0.17,0.06,,0.06,,,,,,0.62,,4.39,,6.55,90,544,0.00,-6.55
Jonathan Sutherland,2571390,DB,FA,Bye,,,,,,,,,,,,,,,,,,,581,545,0.00,
Tre Swilling,2568849,DB,FA,Bye,,,,,,,,,,,,,,,,,,,582,546,0.00,
T.J. Tampa,2571841,DB,BAL,@PIT,,,,,,,,,,,,,,,,,,0.00,583,547,0.00,0.0
Alontae Taylor,2567979,DB,NO,@ATL,3.41,1.35,0.12,0.35,0.06,0.06,,,,,,,,0.82,0.24,0.65,,9.30,20,548,0.00,-9.3
Ja'Sir Taylor,2568192,DB,NYJ,@BUF,0.65,0.5,,0.05,,,,,,,,,,0.1,0.05,,,1.63,195,549,0.00,-1.63
Keith Taylor,2565911,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,584,550,0.00,0.0
Reese Taylor,2570722,DB,DEN,LAC,,,,,,,,,,,,,,,,,,0.00,585,551,0.00,0.0
Trey Taylor,2572240,DB,FA,Bye,,,,,,,,,,,,,,,,,,,586,552,0.00,
Cam Taylor-Britt,2567454,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,587,553,0.00,0.0
Dadrion Taylor-Demerson,2572432,DB,ARI,@LAR,1.73,1.42,,0.06,0.12,0.06,,,,,,,,0.43,,2.28,,5.32,112,554,0.00,-5.32
Ladarius Tennison,2574198,DB,FA,Bye,,,,,,,,,,,,,,,,,,,588,555,0.00,
A.J. Terrell,2563527,DB,ATL,NO,2.35,0.82,,0.18,0.06,,,,,,,,,0.47,,1.06,,5.71,105,556,0.00,-5.71
Ambry Thomas,2566547,DB,FA,Bye,,,,,,,,,,,,,,,,,,,589,557,0.00,
Azareye'h Thomas,2574452,DB,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,590,558,0.00,0.0
Daniel Thomas,2564238,DB,DET,@CHI,3.04,1.52,,,,,0.25,,,,,,,0.76,,,,7.62,59,559,0.00,-7.62
Juanyeh Thomas,2568720,DB,DAL,@NYG,2.83,2,,0.07,0.07,,,,,,,,,0.21,,0.83,,6.35,95,560,0.00,-6.35
Rodney Thomas,2567721,DB,IND,@HOU,0.35,0.24,,,,,,,,,,,,,0.06,,,0.70,229,561,0.00,-0.7
Starling Thomas V,2570963,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,591,562,0.00,0.0
Tavierre Thomas,2561278,DB,MIN,GB,0.8,1.05,,,,0.1,,,,,,,,0.05,,,,2.31,180,563,0.00,-2.31
Trevian Thomas,2574001,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,592,564,0.00,0.0
Stantley Thomas-Oliver,2563689,DB,FA,Bye,,,,,,,,,,,,,,,,,,,593,565,0.00,
Jalen Thompson,2563339,DB,ARI,@LAR,3.31,1.4,0.06,0.17,0.11,,0.06,,,,,,,0.22,0.11,1.74,,7.29,65,566,0.00,-7.29
Josh Thompson,2567775,DB,FA,Bye,,,,,,,,,,,,,,,,,,,594,567,0.00,
Juan Thornhill,2562761,DB,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,595,568,0.00,0.0
Corey Thornton,2574002,DB,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,596,569,0.00,0.0
Tre Tomlinson,2569978,DB,SF,SEA,,,,,,,,,,,,,,,,,,0.00,597,570,0.00,0.0
Dante Trader Jr.,2574334,DB,MIA,@NE,1.77,1.34,,,,0.11,0.05,,,,,,,0.16,,,,4.29,132,571,0.00,-4.29
Cory Trice Jr.,2570254,DB,PIT,BAL,,,,,,,,,,,,,,,,,,0.00,598,572,0.00,0.0
DJ Turner II,2569654,DB,CIN,CLE,2.7,0.76,0.08,0.17,0.08,,,,,,,,,0.67,0.08,1.94,,6.98,72,573,0.00,-6.98
Delarrin Turner-Yell,2567532,DB,DEN,LAC,,,,,,,,,,,,,,,,,,0.00,599,574,0.00,0.0
Nate Valcarcel,2574281,DB,FA,Bye,,,,,,,,,,,,,,,,,,,600,575,0.00,
Carrington Valentine,2569774,DB,GB,@MIN,1.52,0.87,,,0.14,0.07,,,,,,,,0.43,,1.59,,4.67,124,576,0.00,-4.67
Greedy Vance,2574313,DB,LV,KC,,,,,,,,,,,,,,,,,,0.00,601,577,0.00,0.0
Zemaiah Vaughn,2574359,DB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,602,578,0.00,0.0
Malik Verdon,2573919,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,603,579,0.00,0.0
Mikey Victor,2573352,DB,FA,Bye,,,,,,,,,,,,,,,,,,,604,580,0.00,
Car'lin Vigers,2574617,DB,WAS,@PHI,,,,,,,,,,,,,,,,,,0.00,605,581,0.00,0.0
Kindle Vildor,2563713,DB,TB,CAR,1.52,0.35,,,0.07,,,,,,,,,0.28,,,,3.44,155,582,0.00,-3.44
Shaun Wade,2565854,DB,FA,Bye,,,,,,,,,,,,,,,,,,,606,583,0.00,
Jeremiah Walker,2574022,DB,FA,Bye,,,,,,,,,,,,,,,,,,,607,584,0.00,
Josh Wallace,2573749,DB,LAR,ARI,,,,,,,,,,,,,,,,,,0.00,608,585,0.00,0.0
K'Von Wallace,2564871,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,609,586,0.00,0.0
Levi Wallace,2560914,DB,FA,Bye,,,,,,,,,,,,,,,,,,,610,587,0.00,
Justin Walley,2574203,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,611,588,0.00,0.0
Charvarius Ward,2561417,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,612,589,0.00,0.0
Denzel Ward,2560916,DB,CLE,@CIN,1.86,0.42,,0.06,0.18,0.06,0.06,0.06,,,,,,0.96,,4.02,,6.81,79,590,0.00,-6.81
Jay Ward,2570089,DB,MIN,GB,2.35,1.91,,0.29,0.15,,,,,,,,,0.44,,,,6.73,84,591,0.00,-6.73
Jimmie Ward,2543741,DB,HOU,IND,,,,,,,,,,,,,,,,,,0.00,613,592,0.00,0.0
Ar'Darius Washington,2566632,DB,BAL,@PIT,1.38,0.63,0.13,0.13,0.13,0.13,,,,,,,,0.38,,1.5,,4.81,120,593,0.00,-4.81
Trey Washington,2574205,DB,IND,@HOU,,,,,,,,,,,,,,,,,,0.00,614,594,0.00,0.0
Jaylen Watson,2567811,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,615,595,0.00,0.0
Xavier Watts,2573921,DB,ATL,NO,4,1.23,,0.12,0.12,,,,,,,,,0.35,0.06,2.12,,8.31,40,596,0.00,-8.31
Isas Waxter,2574577,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,616,597,0.00,0.0
Sam Webb,2569005,DB,CLE,@CIN,,,,,,,,,,,,,,,,,,0.00,617,598,0.00,0.0
Aydan White,2574236,DB,FA,Bye,,,,,,,,,,,,,,,,,,,618,599,0.00,
Tre'Davious White,2557867,DB,BUF,NYJ,1.36,1,,,0.07,,,,0.07,,,,,0.21,,,0.07,3.69,150,600,0.00,-3.69
Nick Whiteside,2571635,DB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,619,601,0.00,0.0
Nate Wiggins,2571847,DB,BAL,@PIT,2.08,0.79,,,0.17,0.06,,0.06,,,,,,0.9,,4.33,,7.03,71,602,0.00,-7.03
Damarion Williams,2567316,DB,TB,CAR,,,,,,,,,,,,,,,,,,0.00,620,603,0.00,0.0
Darious Williams,2561469,DB,LAR,ARI,,,,,,,,,,,,,,,,,,0.00,621,604,0.00,0.0
Dee Williams,2572789,DB,CLE,@CIN,,,,,,,,,,,,,,,,,,0.00,622,605,0.00,0.0
Evan Williams,2572057,DB,GB,@MIN,3.18,1.82,,0.1,0.1,0.05,,,,,,,,0.26,,0.78,,7.21,68,606,0.00,-7.21
Garrett Williams,2570221,DB,ARI,@LAR,,,,,,,,,,,,,,,,,,0.00,623,607,0.00,0.0
Joshua Williams,2567814,DB,KC,@LV,0.35,0.24,,,,,,,,,,,,,,,,0.67,230,608,0.00,-0.67
Major Williams,2574259,DB,FA,Bye,,,,,,,,,,,,,,,,,,,624,609,0.00,
Marcus Williams,2558847,DB,LAC,@DEN,,,,,,,,,,,,,,,,,,0.00,625,610,0.00,0.0
Nohl Williams,2574260,DB,KC,@LV,0.82,0.35,,,0.06,,,,,,,,,0.18,,,,2.10,183,611,0.00,-2.1
Kendall Williamson,2569639,DB,LAC,@DEN,0.18,0.24,,,,,,,,,,,,0.18,0.06,,,0.89,215,612,0.00,-0.89
Divaad Wilson,2571032,DB,FA,Bye,,,,,,,,,,,,,,,,,,,626,613,0.00,
Donovan Wilson,2562604,DB,DAL,@NYG,2.9,2.56,0.21,0.28,0.07,0.14,0.07,,,,,,,0.28,0.35,0.55,,8.42,36,614,0.00,-8.42
Marco Wilson,2566439,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,627,615,0.00,0.0
Antoine Winfield Jr.,2565261,DB,TB,CAR,3.02,2.22,0.18,0.18,0.12,0.12,0.06,,,,,,,0.31,0.37,1.29,,8.40,37,616,0.00,-8.4
Andrew Wingard,2562606,DB,JAX,TEN,3.9,2.5,0.08,0.16,0.08,0.08,,,,,,,,0.31,0.16,0.94,,9.20,22,617,0.00,-9.2
Kevin Winston Jr.,2574165,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,628,618,0.00,0.0
Rashad Wisdom,2573593,DB,TB,CAR,0.41,0.47,,,,,,,,,,,,,,,,0.90,214,619,0.00,-0.9
Ahkello Witherspoon,2558157,DB,LAR,ARI,2.02,0.83,,0.06,0.18,,,,,,,,,0.65,,3.14,,5.98,104,620,0.00,-5.98
Devon Witherspoon,2570323,DB,SEA,@SF,3.87,1.67,0.1,0.33,0.07,0.07,,,,,,,,,,,,7.99,51,621,0.00,-7.99
Samuel Womack,2568219,DB,NYJ,@BUF,0.29,0.19,,,0.05,,,,,,,,,,,,,0.72,222,622,0.00,-0.72
A.J. Woods,2573617,DB,ATL,NO,,,,,,,,,,,,,,,,,,0.00,629,623,0.00,0.0
Charles Woods,2573755,DB,NE,MIA,,,,,,,,,,,,,,,,,,0.00,630,624,0.00,0.0
JT Woods,2568195,DB,FA,Bye,,,,,,,,,,,,,,,,,,,631,625,0.00,
Xavier Woods,2558159,DB,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,632,626,0.00,0.0
Craig Woodson,2574389,DB,NE,MIA,3.71,2.3,,0.32,0.06,,,,,,,,,0.13,0.06,1.54,,8.04,49,627,0.00,-8.04
Riq Woolen,2568288,DB,SEA,@SF,1.86,0.79,,0.06,0.17,,0.06,0.06,,,,,,0.84,,2.7,,6.44,93,628,0.00,-6.44
Daryl Worley,2555394,DB,FA,Bye,,,,,,,,,,,,,,,,,,,633,629,0.00,
Nahshon Wright,2566022,DB,CHI,DET,2.96,1.02,,0.18,0.18,,,0.09,,,,,,0.28,,10.27,,7.35,64,630,0.00,-7.35
Rejzohn Wright,2570783,DB,NO,@ATL,0.59,0.29,,,0.06,,,,,,,,,0.24,,,,1.87,191,631,0.00,-1.87
Rock Ya-Sin,2562614,DB,DET,@CHI,1.93,0.5,,,0.07,,,,,,,,,0.43,,1,,4.55,127,632,0.00,-4.55
Russ Yeast,2567865,DB,CIN,CLE,,,,,,,,,,,,,,,,,,0.00,634,633,0.00,0.0
Isaac Yiadom,2560946,DB,NO,@ATL,0.59,0.41,,,0.12,,,,,,,,,0.41,,,,2.58,178,634,0.00,-2.58
