PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Tyrique Stevenson,2569627,DB,CHI,@SF,,,,,,,,,,,,,,,,,,577,0.00
M.J. Stewart,2560884,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,578,0.00
Loren Strickland,2573145,DB,DET,@MIN,,,,,,,,,,,,,,,,,,579,0.00
Dorian Strong,2573974,DB,BUF,PHI,,,,,,,,,,,,,,,,,,580,0.00
Jonathan Sutherland,2571390,DB,FA,Bye,,,,,,,,,,,,,,,,,,581,0.00
Tre Swilling,2568849,DB,FA,Bye,,,,,,,,,,,,,,,,,,582,0.00
Keith Taylor,2565911,DB,JAX,@IND,,,,,,,,,,,,,,,,,,583,0.00
Trey Taylor,2572240,DB,FA,Bye,,,,,,,,,,,,,,,,,,584,0.00
Cam Taylor-Britt,2567454,DB,CIN,ARI,,,,,,,,,,,,,,,,,,585,0.00
Ladarius Tennison,2574198,DB,FA,Bye,,,,,,,,,,,,,,,,,,586,0.00
Ambry Thomas,2566547,DB,FA,Bye,,,,,,,,,,,,,,,,,,587,0.00
Azareye'h Thomas,2574452,DB,NYJ,NE,,,,,,,,,,,,,,,,,,588,0.00
Juanyeh Thomas,2568720,DB,DAL,@WAS,,,,,,,,,,,,,,,,,,589,0.00
Rodney Thomas,2567721,DB,IND,JAX,,,,,,,,,,,,,,,,,,590,0.00
Starling Thomas V,2570963,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,591,0.00
Trevian Thomas,2574001,DB,JAX,@IND,,,,,,,,,,,,,,,,,,592,0.00
Stantley Thomas-Oliver,2563689,DB,FA,Bye,,,,,,,,,,,,,,,,,,593,0.00
Josh Thompson,2567775,DB,FA,Bye,,,,,,,,,,,,,,,,,,594,0.00
Juan Thornhill,2562761,DB,JAX,@IND,,,,,,,,,,,,,,,,,,595,0.00
Corey Thornton,2574002,DB,CAR,SEA,,,,,,,,,,,,,,,,,,596,0.00
Tre Tomlinson,2569978,DB,SF,CHI,,,,,,,,,,,,,,,,,,597,0.00
Cory Trice Jr.,2570254,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,598,0.00
Delarrin Turner-Yell,2567532,DB,DEN,@KC,,,,,,,,,,,,,,,,,,599,0.00
Nate Valcarcel,2574281,DB,FA,Bye,,,,,,,,,,,,,,,,,,600,0.00
Zemaiah Vaughn,2574359,DB,MIN,DET,,,,,,,,,,,,,,,,,,601,0.00
Malik Verdon,2573919,DB,ATL,LAR,,,,,,,,,,,,,,,,,,602,0.00
Mikey Victor,2573352,DB,FA,Bye,,,,,,,,,,,,,,,,,,603,0.00
Car'lin Vigers,2574617,DB,WAS,DAL,,,,,,,,,,,,,,,,,,604,0.00
Kindle Vildor,2563713,DB,TB,@MIA,,,,,,,,,,,,,,,,,,605,0.00
Shaun Wade,2565854,DB,FA,Bye,,,,,,,,,,,,,,,,,,606,0.00
Jeremiah Walker,2574022,DB,FA,Bye,,,,,,,,,,,,,,,,,,607,0.00
Josh Wallace,2573749,DB,LAR,@ATL,,,,,,,,,,,,,,,,,,608,0.00
Levi Wallace,2560914,DB,FA,Bye,,,,,,,,,,,,,,,,,,609,0.00
Justin Walley,2574203,DB,IND,JAX,,,,,,,,,,,,,,,,,,610,0.00
Charvarius Ward,2561417,DB,IND,JAX,,,,,,,,,,,,,,,,,,611,0.00
Jimmie Ward,2543741,DB,HOU,@LAC,,,,,,,,,,,,,,,,,,612,0.00
Trey Washington,2574205,DB,IND,JAX,,,,,,,,,,,,,,,,,,613,0.00
Jaylen Watson,2567811,DB,KC,DEN,,,,,,,,,,,,,,,,,,614,0.00
Isas Waxter,2574577,DB,LAC,HOU,,,,,,,,,,,,,,,,,,615,0.00
Sam Webb,2569005,DB,CLE,PIT,,,,,,,,,,,,,,,,,,616,0.00
Aydan White,2574236,DB,FA,Bye,,,,,,,,,,,,,,,,,,617,0.00
Nick Whiteside,2571635,DB,DET,@MIN,,,,,,,,,,,,,,,,,,618,0.00
Damarion Williams,2567316,DB,TB,@MIA,,,,,,,,,,,,,,,,,,619,0.00
Darious Williams,2561469,DB,LAR,@ATL,,,,,,,,,,,,,,,,,,620,0.00
Dee Williams,2572789,DB,CLE,PIT,,,,,,,,,,,,,,,,,,621,0.00
Garrett Williams,2570221,DB,ARI,@CIN,,,,,,,,,,,,,,,,,,622,0.00
Major Williams,2574259,DB,FA,Bye,,,,,,,,,,,,,,,,,,623,0.00
Divaad Wilson,2571032,DB,FA,Bye,,,,,,,,,,,,,,,,,,624,0.00
Marco Wilson,2566439,DB,CIN,ARI,,,,,,,,,,,,,,,,,,625,0.00
Kevin Winston Jr.,2574165,DB,TEN,NO,,,,,,,,,,,,,,,,,,626,0.00
Rashad Wisdom,2573593,DB,TB,@MIA,,,,,,,,,,,,,,,,,,627,0.00
Samuel Womack,2568219,DB,NYJ,NE,,,,,,,,,,,,,,,,,,628,0.00
A.J. Woods,2573617,DB,ATL,LAR,,,,,,,,,,,,,,,,,,629,0.00
JT Woods,2568195,DB,FA,Bye,,,,,,,,,,,,,,,,,,630,0.00
Xavier Woods,2558159,DB,TEN,NO,,,,,,,,,,,,,,,,,,631,0.00
Daryl Worley,2555394,DB,FA,Bye,,,,,,,,,,,,,,,,,,632,0.00
Rejzohn Wright,2570783,DB,NO,@TEN,,,,,,,,,,,,,,,,,,633,0.00
Russ Yeast,2567865,DB,CIN,ARI,,,,,,,,,,,,,,,,,,634,0.00
