PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kaimon Rucker,2573950,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,427,432,0.00,0.0
Tim Settle,2560871,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,429,433,0.00,0.0
Paris Shand,2573973,DL,FA,Bye,,,,,,,,,,,,,,,,,,,430,434,0.00,
Nesta Jade Silvera,2570035,DL,FA,Bye,,,,,,,,,,,,,,,,,,,431,435,0.00,
J.R. Singleton,2574575,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,433,436,0.00,0.0
Jacob Slade,2571071,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,434,437,0.00,0.0
Chris Smith,2570960,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,435,438,0.00,0.0
Maason Smith,2572159,DL,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,436,439,0.00,0.0
Mazi Smith,2569687,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,437,440,0.00,0.0
T.J. Smith,2565081,DL,FA,Bye,,,,,,,,,,,,,,,,,,,439,441,0.00,
Tim Smith,2574196,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,440,442,0.00,0.0
Javon Solomon,2571871,DL,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,442,443,0.00,0.0
Barryn Sorrell,2574137,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,443,444,0.00,0.0
Nazir Stackhouse,2574138,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,444,445,0.00,0.0
Ben Stille,2569041,DL,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,445,446,0.00,0.0
Kentavius Street,2560885,DL,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,446,447,0.00,0.0
Danny Striggow,2574234,DL,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,447,448,0.00,0.0
Bradyn Swinson,2574385,DL,NE,@NYJ,0.8,0.34,,,,,,,,,,,,,,,,1.40,137,449,0.00,-1.4
Jacob Sykes,2571411,DL,FA,Bye,,,,,,,,,,,,,,,,,,,448,450,0.00,
Junior Tafuna,2574180,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,449,451,0.00,0.0
Taki Taimani,2573328,DL,MIN,DET,,,,,,,,,,,,,,,,,,0.00,450,452,0.00,0.0
Laki Tasi,2574311,DL,LV,NYG,,,,,,,,,,,,,,,,,,0.00,451,453,0.00,0.0
Darrell Taylor,2565198,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,452,454,0.00,0.0
Da'Jon Terry,2574279,DL,FA,Bye,,,,,,,,,,,,,,,,,,,454,455,0.00,
Isaiah Thomas,2567475,DL,FA,Bye,,,,,,,,,,,,,,,,,,,455,456,0.00,
Omari Thomas,2574409,DL,FA,Bye,,,,,,,,,,,,,,,,,,,456,457,0.00,
Wy'Kevious Thomas,2574576,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,457,458,0.00,0.0
Jay Toia,2574083,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,458,459,0.00,0.0
Khyiris Tonga,2565935,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,459,460,0.00,0.0
Casey Toohill,2564868,DL,FA,Bye,,,,,,,,,,,,,,,,,,,460,461,0.00,
Jay Tufele,2566172,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,461,462,0.00,0.0
JT Tuimoloau,2574201,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,462,463,0.00,0.0
Marlon Tuipulotu,2566415,DL,KC,DEN,,,,,,,,,,,,,,,,,,0.00,463,464,0.00,0.0
Josh Tupou,2559003,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,464,465,0.00,0.0
Payton Turner,2566355,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,465,466,0.00,0.0
Shemar Turner,2574020,DL,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,466,467,0.00,0.0
Isaac Ukwu,2573151,DL,FA,Bye,,,,,,,,,,,,,,,,,,,467,468,0.00,
Brent Urban,2543765,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,468,469,0.00,0.0
Sebastian Valdez,2574549,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,469,470,0.00,0.0
DeMarcus Walker,2557894,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,470,471,0.00,0.0
Johnny Walker Jr.,2574102,DL,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,472,472,0.00,0.0
Broderick Washington,2563593,DL,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,473,473,0.00,0.0
Carlos Watkins,2557877,DL,TEN,NO,,,,,,,,,,,,,,,,,,0.00,474,474,0.00,0.0
Desmond Watson,2574601,DL,FA,Bye,,,,,,,,,,,,,,,,,,,475,475,0.00,
Tershawn Wharton,2564310,DL,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,476,476,0.00,0.0
Tyrus Wheat,2570885,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,477,477,0.00,0.0
Christian Wilkins,2562782,DL,FA,Bye,,,,,,,,,,,,,,,,,,,478,478,0.00,
Kenny Willekes,2564580,DL,FA,Bye,,,,,,,,,,,,,,,,,,,479,479,0.00,
Alex Williams,2574360,DL,FA,Bye,,,,,,,,,,,,,,,,,,,480,480,0.00,
Chris Williams,2564154,DL,CHI,@SF,0.18,0.24,0.06,0.06,,,,,,,,,,,,,,0.62,170,481,0.00,-0.62
Elijah Williams,2574361,DL,MIN,DET,,,,,,,,,,,,,,,,,,0.00,481,482,0.00,0.0
Kristian Williams,2574105,DL,FA,Bye,,,,,,,,,,,,,,,,,,,482,483,0.00,
Milton Williams,2566418,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,483,484,0.00,0.0
Mykel Williams,2574552,DL,SF,CHI,,,,,,,,,,,,,,,,,,0.00,484,485,0.00,0.0
Raequan Williams,2564883,DL,FA,Bye,,,,,,,,,,,,,,,,,,,485,486,0.00,
Perrion Winfrey,2567478,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,487,487,0.00,0.0
Mekhi Wingo,2572024,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,488,488,0.00,0.0
Deatrich Wise,2558000,DL,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,489,489,0.00,0.0
Chris Wormley,2557862,DL,IND,JAX,,,,,,,,,,,,,,,,,,0.00,490,490,0.00,0.0
Devonte Wyatt,2567640,DL,GB,BAL,,,,,,,,,,,,,,,,,,0.00,491,491,0.00,0.0
Cameron Young,2570338,DL,FA,Bye,,,,,,,,,,,,,,,,,,,492,492,0.00,
